id,date_string,coordinates,PowderyMildew,longitude,latitude,year,month,day,Humidity
35652836,2019-11-14T09:59:17+13:00,"[172.6634286014, -43.5935721845]",False,172.6634286014,-43.5935721845,2019,11,14,79.36666666666666
186009057,2023-10-03T15:48:00+13:00,"[172.642075, -43.6010138889]",False,172.642075,-43.6010138889,2023,10,3,74.84625000000001
9058740,2017-12-06T11:02:00+13:00,"[172.6306861, -43.5326638833]",False,172.6306861,-43.5326638833,2017,12,6,84.40958333333333
113708881,2022-04-30T15:41:50+12:00,"[172.5528668932, -43.5343601763]",False,172.5528668932,-43.5343601763,2022,4,30,83.53541666666665
116002490,2022-05-01T16:20:00+12:00,"[172.6453841333, -43.6055072]",False,172.6453841333,-43.6055072,2022,5,1,82.21166666666669
261813041,2025-02-16T16:15:02+13:00,"[172.31952, -43.7520633333]",False,172.31952,-43.7520633333,2025,2,16,82.59374999999999
20382432,2019-02-16T13:39:00+13:00,"[172.642385, -43.774698]",False,172.642385,-43.774698,2019,2,16,72.12499999999999
44670244,2020-04-27T14:05:00+12:00,"[172.6511983167, -43.60343335]",False,172.6511983167,-43.60343335,2020,4,27,77.48583333333332
213348824,2024-04-29T09:28:00+12:00,"[172.6370236167, -43.5837682167]",False,172.6370236167,-43.5837682167,2024,4,29,82.83874999999999
116023651,2022-05-01T17:21:00+12:00,"[172.6430810333, -43.5922586833]",False,172.6430810333,-43.5922586833,2022,5,1,82.21166666666669
22216746,2019-04-09T11:49:14+12:00,"[172.64213996, -43.59530706]",False,172.64213996,-43.59530706,2019,4,9,79.64583333333333
23590189,2019-04-28T10:47:00+12:00,"[172.6430143134, -43.7764175568]",False,172.6430143134,-43.7764175568,2019,4,28,72.17458333333333
197562545,2024-01-26T11:15:45+13:00,"[172.58137, -43.52083]",False,172.58137,-43.52083,2024,1,26,68.14375000000001
160174341,2023-04-29T10:54:00+12:00,"[172.6447781167, -43.6027540833]",False,172.6447781167,-43.6027540833,2023,4,29,88.06791666666668
160179519,2023-04-29T11:29:00+12:00,"[172.6339647, -43.6217891]",False,172.6339647,-43.6217891,2023,4,29,88.06791666666668
213348829,2024-04-29T09:31:00+12:00,"[172.6374813667, -43.5847503667]",False,172.6374813667,-43.5847503667,2024,4,29,82.83874999999999
116188932,2022-04-29T11:18:00+12:00,"[172.6311116667, -43.6807735167]",False,172.6311116667,-43.6807735167,2022,4,29,88.17958333333333
157046711,2023-04-28T10:40:00+12:00,"[172.6628029722, -43.521365]",False,172.6628029722,-43.521365,2023,4,28,86.14833333333333
77564096,2021-05-03T12:31:00+12:00,"[172.64147615, -43.5878140167]",False,172.64147615,-43.5878140167,2021,5,3,71.39791666666667
24327224,2019-04-27T11:17:00+12:00,"[172.6421520667, -43.5952515333]",False,172.6421520667,-43.5952515333,2019,4,27,80.56083333333332
248649930,2024-10-23T09:14:51+13:00,"[172.3809366667, -43.7382366667]",False,172.3809366667,-43.7382366667,2024,10,23,74.51166666666667
114506002,2022-05-02T13:39:37+12:00,"[172.6747606136, -43.505895501]",False,172.6747606136,-43.505895501,2022,5,2,80.58458333333334
141246239,2022-10-28T10:46:00+13:00,"[172.63874365, -43.6907264333]",False,172.63874365,-43.6907264333,2022,10,28,91.08791666666666
77703449,2021-05-01T09:45:00+12:00,"[172.6491538, -43.6452369167]",False,172.6491538,-43.6452369167,2021,5,1,76.53833333333334
116002431,2022-05-01T16:12:00+12:00,"[172.6461609667, -43.6058647833]",False,172.6461609667,-43.6058647833,2022,5,1,82.21166666666669
146296228,2023-01-11T11:03:33+13:00,"[172.6605987549, -43.5214080811]",False,172.6605987549,-43.5214080811,2023,1,11,78.98791666666664
24354586,2019-04-27T14:41:00+12:00,"[172.6459386833, -43.5930522833]",False,172.6459386833,-43.5930522833,2019,4,27,80.56083333333332
205462733,2024-04-05T15:30:31+13:00,"[172.685775, -43.503455]",False,172.685775,-43.503455,2024,4,5,84.7525
248846921,2024-10-24T18:37:24+13:00,"[172.3401633333, -43.7577133333]",False,172.3401633333,-43.7577133333,2024,10,24,74.92291666666667
116023552,2022-05-01T15:56:00+12:00,"[172.6512989833, -43.60339345]",False,172.6512989833,-43.60339345,2022,5,1,82.21166666666669
160191615,2023-04-29T11:52:00+12:00,"[172.6314277, -43.62424565]",False,172.6314277,-43.62424565,2023,4,29,88.06791666666668
160202053,2023-04-29T13:23:00+12:00,"[172.63103195, -43.68074185]",False,172.63103195,-43.68074185,2023,4,29,88.06791666666668
20291735,2019-02-12T10:15:00+13:00,"[172.6665744815, -43.5133240506]",False,172.6665744815,-43.5133240506,2019,2,12,63.43583333333333
185344502,2023-09-29T11:00:35+13:00,"[172.6256323514, -43.6317284452]",False,172.6256323514,-43.6317284452,2023,9,29,81.75625000000001
989744,2014-03-17T14:11:41+13:00,"[172.544154, -43.606758]",False,172.544154,-43.606758,2014,3,17,70.87416666666668
77718521,2021-05-01T12:45:00+12:00,"[172.6314711, -43.6518613]",False,172.6314711,-43.6518613,2021,5,1,76.53833333333334
248649175,2024-10-23T09:09:30+13:00,"[172.3845833333, -43.7339966667]",False,172.3845833333,-43.7339966667,2024,10,23,74.51166666666667
64585633,2020-11-08T13:36:00+13:00,"[172.594339034, -43.5438366506]",False,172.594339034,-43.5438366506,2020,11,8,83.89083333333333
116002797,2022-05-01T17:02:00+12:00,"[172.6412537, -43.5979316333]",False,172.6412537,-43.5979316333,2022,5,1,82.21166666666669
116027721,2022-05-02T13:22:00+12:00,"[172.6273993333, -43.57437555]",False,172.6273993333,-43.57437555,2022,5,2,80.58458333333334
152411619,2023-03-18T11:07:00+13:00,"[172.5684055556, -43.7121555556]",False,172.5684055556,-43.7121555556,2023,3,18,75.90083333333332
116002643,2022-05-01T16:32:00+12:00,"[172.6448674667, -43.6030724333]",False,172.6448674667,-43.6030724333,2022,5,1,82.21166666666669
143245418,2022-11-29T18:35:21+13:00,"[172.553331731, -43.5180178704]",False,172.553331731,-43.5180178704,2022,11,29,74.2975
160202017,2023-04-29T13:01:00+12:00,"[172.6234702167, -43.6641570333]",False,172.6234702167,-43.6641570333,2023,4,29,88.06791666666668
109327249,2022-02-17T16:37:15+13:00,"[172.6617984, -43.569878]",False,172.6617984,-43.569878,2022,2,17,85.64541666666666
209364216,2024-04-26T12:28:20+12:00,"[172.57631, -43.5323466667]",False,172.57631,-43.5323466667,2024,4,26,68.21041666666667
247427743,2024-10-15T17:01:18+13:00,"[172.3104866667, -43.7759466667]",False,172.3104866667,-43.7759466667,2024,10,15,72.92833333333333
77699391,2021-04-30T16:26:00+12:00,"[172.5599238333, -43.6004001167]",False,172.5599238333,-43.6004001167,2021,4,30,80.65166666666667
114557249,2022-05-01T14:52:00+12:00,"[172.5554206, -43.5604603]",False,172.5554206,-43.5604603,2022,5,1,82.21166666666669
114620271,2022-05-02T22:05:34+12:00,"[172.671309925, -43.5109611283]",False,172.671309925,-43.5109611283,2022,5,2,80.58458333333334
116002232,2022-05-01T13:58:00+12:00,"[172.6441918833, -43.5988154333]",False,172.6441918833,-43.5988154333,2022,5,1,82.21166666666669
8131543,2017-09-22T18:04:00+12:00,"[172.5869321823, -43.547616189]",False,172.5869321823,-43.547616189,2017,9,22,94.83041666666668
236203094,2024-08-17T14:24:13+12:00,"[172.4559466667, -43.6509133333]",False,172.4559466667,-43.6509133333,2024,8,17,89.36083333333335
67649798,2021-01-05T16:04:20+00:00,"[-117.90130392, 34.09431733]",False,-117.90130392,34.09431733,2021,1,5,64.21458333333335
208061446,2024-04-19T10:24:56+02:00,"[8.969320244, 46.0133406044]",False,8.969320244,46.0133406044,2024,4,19,62.66625000000001
185550393,2023-09-30T12:08:39+01:00,"[-1.5803047456, 55.0680737431]",False,-1.5803047456,55.0680737431,2023,9,30,92.06833333333333
209564835,2024-04-26T15:09:25+01:00,"[-1.5801929857, 55.0678692713]",False,-1.5801929857,55.0678692713,2024,4,26,84.59833333333333
211862638,2024-04-29T12:57:20+01:00,"[-1.6809194444000002, 55.009575]",False,-1.6809194444000002,55.009575,2024,4,29,88.24874999999999
239773464,2024-09-04T11:08:45+01:00,"[-1.7693697468, 55.0868239606]",False,-1.7693697468,55.0868239606,2024,9,4,83.26666666666667
131883923,2022-08-22T14:47:23+01:00,"[-1.5434795397, 55.07603981]",False,-1.5434795397,55.07603981,2022,8,22,90.57666666666667
23171667,2019-04-26T10:13:00-07:00,"[-121.0197325052, 39.2604379915]",False,-121.0197325052,39.2604379915,2019,4,26,53.12833333333334
209019837,2024-04-23T15:33:19-07:00,"[-121.0160595551, 39.2615594775]",False,-121.0160595551,39.2615594775,2024,4,23,81.77791666666668
124958115,2022-07-05T17:42:50-07:00,"[-120.977568, 39.0445869722]",False,-120.977568,39.0445869722,2022,7,5,52.606666666666676
77898458,2021-05-08T07:33:03-07:00,"[-121.0436555, 39.2151]",False,-121.0436555,39.2151,2021,5,8,30.408333333333342
209018911,2024-04-23T15:31:41-07:00,"[-121.0160595551, 39.2615594775]",False,-121.0160595551,39.2615594775,2024,4,23,81.77791666666668
157982549,2023-04-30T07:29:19+02:00,"[15.7092237845, 48.4976131632]",False,15.7092237845,48.4976131632,2023,4,30,74.53166666666667
137358666,2022-10-01T10:31:00+02:00,"[16.0069067133, 48.5765759407]",False,16.0069067133,48.5765759407,2022,10,1,82.49541666666669
159646801,2023-04-30T15:21:34+02:00,"[16.2501, 48.147876]",False,16.2501,48.147876,2023,4,30,75.0770833333333
157690990,2023-04-29T19:46:44+02:00,"[16.2646591, 48.2129651]",False,16.2646591,48.2129651,2023,4,29,81.76208333333334
254971309,2024-12-12T14:15:00+01:00,"[16.3147708, 48.0772684]",False,16.3147708,48.0772684,2024,12,12,92.16375
211716581,2024-04-26T17:29:00+02:00,"[16.4242586128, 48.2176688955]",False,16.4242586128,48.2176688955,2024,4,26,72.03875000000001
75301338,2021-04-26T13:55:25+02:00,"[16.511376, 48.1887356]",False,16.511376,48.1887356,2021,4,26,72.24374999999999
189476932,2023-10-30T15:12:24+01:00,"[16.340392828, 48.1660400241]",False,16.340392828,48.1660400241,2023,10,30,83.72041666666667
90153316,2021-08-06T17:41:35+02:00,"[16.2777442932, 48.2154350281]",False,16.2777442932,48.2154350281,2021,8,6,74.42208333333333
113889182,2022-04-30T10:08:00+02:00,"[16.3763553471, 48.2620557833]",False,16.3763553471,48.2620557833,2022,4,30,58.935
186439183,2023-10-06T15:01:52+02:00,"[16.4662767, 48.3566293]",False,16.4662767,48.3566293,2023,10,6,61.709166666666654
43779283,2020-04-26T18:06:00+02:00,"[16.4942073819, 48.2682380675]",False,16.4942073819,48.2682380675,2020,4,26,62.96458333333333
76170325,2021-05-01T12:35:00-10:00,"[16.4815722707, 48.1952303206]",False,16.4815722707,48.1952303206,2021,5,1,79.50833333333334
102833951,2020-04-10T17:40:00+02:00,"[16.3334952517, 48.2798550747]",False,16.3334952517,48.2798550747,2020,4,10,69.99416666666667
47558631,2020-05-27T17:19:22+02:00,"[16.4946768433, 48.1791664343]",False,16.4946768433,48.1791664343,2020,5,27,66.69458333333334
208642506,2024-04-21T07:26:00+02:00,"[16.2482795678, 48.1267564092]",False,16.2482795678,48.1267564092,2024,4,21,73.13083333333334
113953809,2022-04-30T10:06:00+02:00,"[16.3508423, 48.1618460997]",False,16.3508423,48.1618460997,2022,4,30,53.49124999999999
158563729,2023-05-01T06:21:00+02:00,"[16.2532034614, 48.1247712969]",False,16.2532034614,48.1247712969,2023,5,1,75.59416666666667
158620349,2023-05-01T13:05:12+02:00,"[16.3923666667, 48.3013861111]",False,16.3923666667,48.3013861111,2023,5,1,73.83916666666667
158241682,2023-04-30T15:27:09+02:00,"[16.2112138889, 48.1364194444]",False,16.2112138889,48.1364194444,2023,4,30,75.0770833333333
44249868,2020-04-25T17:59:00+02:00,"[16.3545568235, 48.1600131327]",False,16.3545568235,48.1600131327,2020,4,25,60.545416666666654
134695580,2022-09-11T13:51:35-07:00,"[-119.5740814167, 49.5918998611]",False,-119.5740814167,49.5918998611,2022,9,11,48.30833333333333
79740094,2021-05-21T17:25:33-07:00,"[-119.6575466667, 49.58667]",False,-119.6575466667,49.58667,2021,5,21,62.89458333333332
217989033,2024-05-16T11:35:00-07:00,"[-119.6361360378, 49.5686965126]",False,-119.6361360378,49.5686965126,2024,5,16,70.36874999999998
17370554,2018-10-10T15:31:51+13:00,"[172.6033194736, -43.4327590792]",False,172.6033194736,-43.4327590792,2018,10,10,80.015
34670349,2019-10-21T15:05:10+13:00,"[172.7059173584, -43.3374710083]",False,172.7059173584,-43.3374710083,2019,10,21,77.90500000000002
262441084,2025-02-16T13:46:50+13:00,"[172.5956444444, -43.4948527778]",False,172.5956444444,-43.4948527778,2025,2,16,64.74874999999999
139840212,2022-10-24T16:36:21+13:00,"[172.7121417224, -43.2797953727]",False,172.7121417224,-43.2797953727,2022,10,24,84.69166666666668
114585781,2022-04-30T17:35:00+12:00,"[172.7078691789, -43.5089884094]",False,172.7078691789,-43.5089884094,2022,4,30,83.53541666666665
198453070,2024-02-05T15:05:39+13:00,"[172.6325816089, -43.3244177733]",False,172.6325816089,-43.3244177733,2024,2,5,54.028333333333336
213630864,2024-05-05T15:23:40+12:00,"[172.7119616667, -43.27983]",False,172.7119616667,-43.27983,2024,5,5,86.88541666666664
37600207,2020-01-15T13:10:32+13:00,"[172.6792273, -43.4960554]",False,172.6792273,-43.4960554,2020,1,15,70.55624999999999
255107896,2024-12-13T10:55:29+13:00,"[172.7031383333, -43.4970166667]",False,172.7031383333,-43.4970166667,2024,12,13,65.81125
23600493,2019-04-28T10:49:15+12:00,"[172.5762939453, -43.4942207336]",False,172.5762939453,-43.4942207336,2019,4,28,75.04875000000001
16501750,2018-09-13T16:30:17-04:00,"[-80.14078973, 41.65163512]",False,-80.14078973,41.65163512,2018,9,13,85.23166666666667
73916784,2020-10-04T18:44:35-04:00,"[-80.104225, 41.8669033428]",False,-80.104225,41.8669033428,2020,10,4,69.84625000000001
73917020,2020-10-23T16:08:18-04:00,"[-80.1126471667, 41.8699416728]",False,-80.1126471667,41.8699416728,2020,10,23,76.10166666666667
73917129,2020-10-23T16:11:20-04:00,"[-80.1119778333, 41.8697666728]",False,-80.1119778333,41.8697666728,2020,10,23,76.10166666666667
235226955,2024-08-11T19:06:43-04:00,"[-80.0908435141, 41.6811474724]",False,-80.0908435141,41.6811474724,2024,8,11,70.97708333333334
17351833,2018-09-15T12:57:00-07:00,"[-79.9691187654, 41.649562678]",False,-79.9691187654,41.649562678,2018,9,15,82.14458333333333
94293064,2021-09-08T18:26:28-04:00,"[-72.60136, 42.655736]",False,-72.60136,42.655736,2021,9,8,83.37291666666668
185319108,2023-09-28T12:39:00-04:00,"[-72.6588883333, 42.6261333333]",False,-72.6588883333,42.6261333333,2023,9,28,81.06666666666666
62103315,2020-10-09T12:02:51-04:00,"[-72.542895, 42.6905466997]",False,-72.542895,42.6905466997,2020,10,9,65.74416666666666
52200717,2020-07-06T18:24:17-04:00,"[-72.5379996468, 42.423843476]",False,-72.5379996468,42.423843476,2020,7,6,67.00083333333333
34207749,2019-10-11T17:20:49+02:00,"[-1.0897169821000001, 53.9654201735]",False,-1.0897169821000001,53.9654201735,2019,10,11,89.54416666666667
46234674,2020-04-21T17:01:51+02:00,"[-1.06378617, 53.9571]",False,-1.06378617,53.9571,2020,4,21,77.80875
227725074,2024-06-25T20:52:00+01:00,"[-1.1281678699, 53.9222987101]",False,-1.1281678699,53.9222987101,2024,6,25,83.2675
210997486,2024-04-28T13:56:53+01:00,"[-1.0751079116, 53.9725009957]",False,-1.0751079116,53.9725009957,2024,4,28,88.45375000000001
30761538,2019-08-13T18:40:36+02:00,"[-0.9706082102, 54.0262183082]",False,-0.9706082102,54.0262183082,2019,8,13,78.00583333333334
137529905,2022-10-04T14:40:30+01:00,"[-1.0381666667, 53.9480466667]",False,-1.0381666667,53.9480466667,2022,10,4,92.75291666666665
206773498,2024-04-12T14:13:01+01:00,"[-0.9395033333, 53.8065383333]",False,-0.9395033333,53.8065383333,2024,4,12,85.37041666666669
211446395,2024-04-29T10:20:35+01:00,"[-1.08026868, 53.94122844]",False,-1.08026868,53.94122844,2024,4,29,83.88166666666666
13169990,2018-06-06T10:34:23+00:00,"[-1.0628672068, 53.9571662237]",False,-1.0628672068,53.9571662237,2018,6,6,85.85083333333334
211429278,2024-04-29T09:26:18+01:00,"[-1.0761072143, 53.943077544]",False,-1.0761072143,53.943077544,2024,4,29,83.88166666666666
237805347,2024-08-25T08:04:29+01:00,"[-1.1292266667, 53.9224283333]",False,-1.1292266667,53.9224283333,2024,8,25,82.55083333333333
219426649,2024-05-30T18:40:45+01:00,"[-1.0467337384, 53.9483848599]",False,-1.0467337384,53.9483848599,2024,5,30,83.98666666666666
235393527,2024-08-12T19:48:48+01:00,"[-1.10866, 53.9836366667]",False,-1.10866,53.9836366667,2024,8,12,85.57583333333334
179232408,2023-08-19T11:49:51-06:00,"[-111.8769, 40.7928783333]",False,-111.8769,40.7928783333,2023,8,19,61.56333333333334
46089875,2020-05-16T10:07:17+00:00,"[-88.30142229, 41.85316892]",False,-88.30142229,41.85316892,2020,5,16,86.1175
168209020,2023-06-16T12:58:00-04:00,"[-81.2944105933, 41.3884339774]",False,-81.2944105933,41.3884339774,2023,6,16,80.655
24644776,2019-05-05T12:01:00-04:00,"[-81.581495, 41.1847283333]",False,-81.581495,41.1847283333,2019,5,5,79.40791666666665
187837161,2023-10-16T18:46:23-04:00,"[-81.4429138889, 41.32635]",False,-81.4429138889,41.32635,2023,10,16,90.9875
87036555,2021-07-14T13:57:38-04:00,"[-81.5055229274, 41.3109863119]",False,-81.5055229274,41.3109863119,2021,7,14,75.68333333333334
16557653,2018-09-03T10:23:00-04:00,"[-81.5725005092, 41.2639796933]",False,-81.5725005092,41.2639796933,2018,9,3,78.04250000000002
190068036,2023-11-04T11:00:00-04:00,"[-81.5767443, 41.3757079]",False,-81.5767443,41.3757079,2023,11,4,67.55375
167531907,2023-06-15T09:09:00-04:00,"[-81.4732783762, 41.2193142495]",False,-81.4732783762,41.2193142495,2023,6,15,63.42250000000001
20908865,2016-04-30T10:43:00-04:00,"[-81.2923871841, 41.355291258]",False,-81.2923871841,41.355291258,2016,4,30,83.40333333333335
24644706,2019-05-05T13:12:00-04:00,"[-81.5814316667, 41.1847233333]",False,-81.5814316667,41.1847233333,2019,5,5,79.40791666666665
31738698,2019-08-28T13:29:52-04:00,"[-81.4398753624, 41.4627516506]",False,-81.4398753624,41.4627516506,2019,8,28,71.86708333333333
33630384,2019-09-29T15:36:44-04:00,"[-81.5567866667, 41.2486883333]",False,-81.5567866667,41.2486883333,2019,9,29,82.85374999999999
245982328,2024-10-06T12:55:20-04:00,"[-81.4160774911, 41.3323264157]",False,-81.4160774911,41.3323264157,2024,10,6,60.98333333333334
32522274,2019-09-11T08:36:51-04:00,"[-81.4360243266, 41.2446597318]",False,-81.4360243266,41.2446597318,2019,9,11,75.92333333333333
3244793,2016-05-21T10:27:32-04:00,"[-81.5287711655, 41.3486093621]",False,-81.5287711655,41.3486093621,2016,5,21,90.47833333333331
69339001,2015-05-08T08:36:00-04:00,"[-81.5523183725, 41.3363800169]",False,-81.5523183725,41.3363800169,2015,5,8,65.92583333333333
96731829,2021-09-30T17:16:00-04:00,"[-79.7334769072, 43.43417232]",False,-79.7334769072,43.43417232,2021,9,30,80.00333333333333
186466268,2023-10-06T16:31:16-04:00,"[-79.69763, 43.4565883333]",False,-79.69763,43.4565883333,2023,10,6,70.24833333333335
188088929,2023-10-18T16:47:00-04:00,"[-79.718925, 43.4574166667]",False,-79.718925,43.4574166667,2023,10,18,77.09208333333335
71249976,2016-05-21T10:33:00-04:00,"[-79.6947596, 43.4147842]",False,-79.6947596,43.4147842,2016,5,21,66.10749999999999
180424311,2023-08-27T07:57:26-04:00,"[-79.6727808, 43.4447552]",False,-79.6727808,43.4447552,2023,8,27,62.66583333333333
181247078,2023-09-01T15:35:14-04:00,"[-79.7614224628, 43.4095846676]",False,-79.7614224628,43.4095846676,2023,9,1,62.29875000000001
100168493,2021-11-03T12:21:00-04:00,"[-79.7362436244, 43.4348762885]",False,-79.7362436244,43.4348762885,2021,11,3,85.81375000000001
184966398,2023-09-25T15:45:58-04:00,"[-79.7277533333, 43.4455383333]",False,-79.7277533333,43.4455383333,2023,9,25,74.99624999999999
31819274,2019-08-30T19:10:07-04:00,"[-79.7688903809, 43.4069442749]",False,-79.7688903809,43.4069442749,2019,8,30,57.892500000000005
131138311,2022-08-16T18:47:43-05:00,"[-87.62040236, 41.5385593]",False,-87.62040236,41.5385593,2022,8,16,67.10583333333334
181040142,2023-08-27T14:20:29-05:00,"[-87.642554529, 41.5646747244]",False,-87.642554529,41.5646747244,2023,8,27,64.70833333333331
34438278,2019-10-12T09:56:00+00:00,"[-87.6436746866, 41.5638709767]",False,-87.6436746866,41.5638709767,2019,10,12,61.63041666666667
30473685,2019-08-09T12:19:32+00:00,"[-3.2933273451, 51.0491107482]",False,-3.2933273451,51.0491107482,2019,8,9,86.96958333333335
83608013,2021-06-19T09:51:55+02:00,"[-3.0926170014, 51.011008937]",False,-3.0926170014,51.011008937,2021,6,19,89.46333333333332
134591268,2022-09-11T16:45:20+01:00,"[-3.2373217847, 51.1242602751]",False,-3.2373217847,51.1242602751,2022,9,11,82.275
134591367,2022-09-11T16:47:43+01:00,"[-3.2373362966, 51.1242557977]",False,-3.2373362966,51.1242557977,2022,9,11,82.275
182987067,2023-09-12T10:28:00+01:00,"[-3.1954283997, 51.1157388997]",False,-3.1954283997,51.1157388997,2023,9,12,86.65708333333333
134590906,2022-09-11T16:44:26+01:00,"[-3.2373293962, 51.1242899728]",False,-3.2373293962,51.1242899728,2022,9,11,82.275
134591743,2022-09-11T16:49:22+01:00,"[-3.2373864618, 51.1241631972]",False,-3.2373864618,51.1241631972,2022,9,11,82.275
159756767,2023-05-04T18:29:47+02:00,"[13.3313888889, 52.6166666667]",False,13.3313888889,52.6166666667,2023,5,4,72.94375
157274590,2023-04-28T18:34:59+02:00,"[13.25233383, 52.48878792]",False,13.25233383,52.48878792,2023,4,28,78.25541666666668
47155091,2020-05-24T13:27:40+02:00,"[13.3603844923, 52.4653088378]",False,13.3603844923,52.4653088378,2020,5,24,78.86916666666667
235390201,2024-08-12T17:10:40+02:00,"[13.3118817955, 52.3960767764]",False,13.3118817955,52.3960767764,2024,8,12,55.34583333333333
134499461,2022-09-10T16:49:00+02:00,"[13.2778894886, 52.3654938344]",False,13.2778894886,52.3654938344,2022,9,10,75.30208333333336
158320605,2023-04-30T17:52:11+02:00,"[13.631895, 52.549745]",False,13.631895,52.549745,2023,4,30,72.16125000000001
170475125,2023-07-01T17:12:53+02:00,"[13.6142116667, 52.5586133333]",False,13.6142116667,52.5586133333,2023,7,1,69.54958333333333
176790731,2023-08-05T16:59:04+02:00,"[13.4085383333, 52.539065]",False,13.4085383333,52.539065,2023,8,5,72.385
113951161,2022-04-30T12:56:00+02:00,"[13.3767178944, 52.6232601242]",False,13.3767178944,52.6232601242,2022,4,30,66.42333333333333
57028569,2020-08-20T16:22:27+02:00,"[13.33626333, 52.53410833]",False,13.33626333,52.53410833,2020,8,20,53.080000000000005
158003466,2023-04-30T10:48:37+02:00,"[13.4637308824, 52.5210224513]",False,13.4637308824,52.5210224513,2023,4,30,72.16125000000001
126830064,2022-07-18T11:54:56+02:00,"[13.46250381, 52.61832874]",False,13.46250381,52.61832874,2022,7,18,45.14416666666667
157701765,2023-04-28T18:35:00+02:00,"[13.25240659, 52.48875615]",False,13.25240659,52.48875615,2023,4,28,78.25541666666668
206260313,2024-04-09T13:35:32+02:00,"[13.4655706957, 52.5790224257]",False,13.4655706957,52.5790224257,2024,4,9,84.22666666666666
131479821,2022-08-19T20:01:30+02:00,"[13.3400464989, 52.629320249]",False,13.3400464989,52.629320249,2022,8,19,81.11249999999998
160288804,2023-05-07T13:54:08+02:00,"[13.3863874997, 52.5810134]",False,13.3863874997,52.5810134,2023,5,7,77.61708333333335
115184256,2022-05-01T10:04:00+02:00,"[13.20399575, 52.58251381]",False,13.20399575,52.58251381,2022,5,1,75.92375
189792500,2023-07-30T19:53:24+02:00,"[13.3210919146, 52.4306900148]",False,13.3210919146,52.4306900148,2023,7,30,71.37041666666669
210324842,2024-04-27T16:13:00+02:00,"[13.5557527778, 52.5801166667]",False,13.5557527778,52.5801166667,2024,4,27,75.24708333333332
57033558,2020-08-20T16:26:45+02:00,"[13.336445, 52.53349167]",False,13.336445,52.53349167,2020,8,20,53.080000000000005
55683565,2020-08-05T14:46:00+02:00,"[13.4629370599, 52.61861761]",False,13.4629370599,52.61861761,2020,8,5,48.2225
58694286,2020-09-06T10:54:56+02:00,"[13.4504287219, 52.5201403842]",False,13.4504287219,52.5201403842,2020,9,6,70.05041666666669
159379303,2023-05-01T15:47:00+02:00,"[13.36963458, 52.3996678799]",False,13.36963458,52.3996678799,2023,5,1,68.2425
234165113,2024-08-06T07:07:00+02:00,"[13.4620433333, 52.618015]",False,13.4620433333,52.618015,2024,8,6,57.002500000000005
31730325,2019-08-29T10:01:34+02:00,"[13.430201528, 52.3738276445]",False,13.430201528,52.3738276445,2019,8,29,62.0975
96938995,2021-10-02T13:51:27-07:00,"[-122.3929921725, 45.5136755482]",False,-122.3929921725,45.5136755482,2021,10,2,72.68583333333335
85771715,2021-07-05T08:04:30-07:00,"[-122.5450583333, 45.42953]",False,-122.5450583333,45.42953,2021,7,5,63.745416666666664
225140570,2024-06-25T10:41:30-07:00,"[-122.795145, 45.455845]",False,-122.795145,45.455845,2024,6,25,74.50750000000001
14357640,2018-07-14T12:45:54-07:00,"[-122.5828295388, 45.5531745963]",False,-122.5828295388,45.5531745963,2018,7,14,56.83125000000001
29940088,2019-07-31T14:05:50-07:00,"[-122.5764160156, 45.7047767639]",False,-122.5764160156,45.7047767639,2019,7,31,63.49166666666667
214473631,2024-05-08T15:11:26-07:00,"[-122.3922483333, 45.5193016667]",False,-122.3922483333,45.5193016667,2024,5,8,80.82708333333332
245325853,2024-10-02T17:40:29-07:00,"[-122.7515791265, 45.4951695633]",False,-122.7515791265,45.4951695633,2024,10,2,65.56083333333332
210215006,2024-04-27T08:33:59-07:00,"[-122.6595112124, 45.4706953699]",False,-122.6595112124,45.4706953699,2024,4,27,91.07375
244776474,2024-09-29T12:55:49-07:00,"[-122.572127331, 45.5693152078]",False,-122.572127331,45.5693152078,2024,9,29,74.03333333333333
207870974,2024-04-17T16:44:01-07:00,"[-122.41443136, 45.58839444]",False,-122.41443136,45.58839444,2024,4,17,76.54750000000001
179268049,2023-07-31T19:43:01-07:00,"[-122.6192166667, 45.5179216667]",False,-122.6192166667,45.5179216667,2023,7,31,59.99875
15073830,2018-08-03T08:06:01-07:00,"[-122.3804779053, 45.5891265869]",False,-122.3804779053,45.5891265869,2018,8,3,66.17416666666666
42723807,2020-04-20T18:37:29-07:00,"[-122.77316947, 45.66075269]",False,-122.77316947,45.66075269,2020,4,20,79.98541666666667
171100284,2023-07-04T13:06:52-07:00,"[-122.5090466667, 45.488975]",False,-122.5090466667,45.488975,2023,7,4,53.67625
137341908,2022-10-02T10:36:46-07:00,"[-122.51336118, 45.68759895]",False,-122.51336118,45.68759895,2022,10,2,52.280416666666646
137591739,2022-10-04T16:46:36-07:00,"[-122.3675775462, 45.6700545421]",False,-122.3675775462,45.6700545421,2022,10,4,73.91333333333333
160998709,2023-04-30T10:40:36-07:00,"[-122.59662, 45.4998033333]",False,-122.59662,45.4998033333,2023,4,30,83.94041666666665
181996094,2023-09-05T18:55:56-07:00,"[-122.7037236733, 45.4572334172]",False,-122.7037236733,45.4572334172,2023,9,5,69.67708333333333
